Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1565363326272, 10, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007619491821123414; 0.02874055032601215; 0.004316951580726658]], 0.4238196582041608, 
1565363326278, 39, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012178008476574135; 0.02096184805354716; 0.007893788228039836]], 1.2720666164901226, 
1565363378371, 2194, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@2f4fc18 (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1565363396205, 22, ESTIMATION, -,[[0.009354553367621041; 0.02474321823422167; 0.006445704508281921]], 0.7702844428716056, 
1565363396228, 10, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012661757241046859; 0.049583335080465064; 0.007133164091536114]], 79.36046192816886, 
1565363396238, 31, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007476731834075355; 0.028824890431815946; 0.004224013907630027]], 0.43937535327982036, 
1565363396240, 11, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005141500477608671; 0.020551346827795105; 0.0028844634637761224]], 0.4835061781390892, 
1565363396290, 16, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012001803073482182; 0.021333740882377737; 0.007663224760722582]], 1.289475864631592, 
1565363396305, 89, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.00626325794289058; 0.028457656434378014; 0.006158374628751156]], 0.2374032886359359, 
1565363396325, 44, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009354553367621041; 0.02474321823422167; 0.006445704508281921]], 0.7702844428716056, 
1565363466443, 14, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.007385125061693688; 0.02769136436351777; 0.0056321947919461615]], 0.4480153201184265, 
1565363466460, 25, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012651384148780908; 0.05022793052340042; 0.007136514706159608]], 35.84452213048429, 
1565363466463, 28, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00739482881821195; 0.028837535459665532; 0.004181528328824271]], 0.45115289919084456, 
1565363466465, 43, ESTIMATION, -,[[0.0092760742346755; 0.02478092903072143; 0.006434164207522449]], 0.7832738239627544, 
1565363466467, 39, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.00504921969413289; 0.02051444507981253; 0.0028381550464643994]], 0.4948081931773374, 
1565363466472, 44, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.0092760742346755; 0.02478092903072143; 0.006434164207522449]], 0.7832738239627544, 
1565363535542, 15, ESTIMATION, -,[[0.009226201197793223; 0.02482229844788084; 0.006469437238866249]], 0.7924642555324489, 
1565363535575, 33, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012681073094668673; 0.05088413592789913; 0.007137212063829217]], 20.431558927706803, 
1565363535576, 13, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.007301217151895252; 0.02773143029655545; 0.0056887610276702616]], 0.44824657322642936, 
1565363535590, 43, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00734463380693565; 0.028912846699611094; 0.004145259899490444]], 0.457729739152316, 
1565363535604, 46, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009226201197793223; 0.02482229844788084; 0.006469437238866249]], 0.7924642555324489, 
