Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1581699788175, 20, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012451769880023434; 0.048916207252403275; 0.007512476008171111]], 0.6828178630322066, 
1581699857543, 25, ESTIMATION, -,[[0.009538777854080428; 0.025425033606802268; 0.006715608761226089]], 0.05082069247998186, 
1581699857550, 9, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01239409405521468; 0.04827862669897; 0.007432578678965008]], 0.6783321758558213, 
1581699857565, 13, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007622150425490425; 0.02913300423444542; 0.004593084961914687]], 0.03319665457215812, 
1581699857567, 16, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0051207516560101175; 0.020509514318728578; 0.0030382898812065548]], 0.10505133038943387, 
1581699857570, 14, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0; 0.03252900998279207; 0.009217296399556608]], 0.061720475033824926, 
1581699857584, 16, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009538777854080428; 0.025425033606802268; 0.006715608761226089]], 0.05082069247998186, 
1581699857595, 27, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013839566956296843; 0.01948000732095283; 0.009383605428426207]], 0.10064028765905934, 
1581699857608, 12, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0; 0.03252900998279207; 0.009217296399556608]], 0.061720475033824926, 
1581699857610, 14, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009538777854080428; 0.025425033606802268; 0.006715608761226089]], 0.05082069247998186, 
1581699857615, 12, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0051207516560101175; 0.020509514318728578; 0.0030382898812065548]], 0.10505133038943387, 
1581699857622, 11, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013839566956296843; 0.01948000732095283; 0.009383605428426207]], 0.10064028765905934, 
1581699857625, 30, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007622150425490425; 0.02913300423444542; 0.004593084961914687]], 0.03319665457215812, 
1581699865741, 496495, OPTIMIZATION, -,-,-,
1581699877669, 32, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@193d7ac7 (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1581699927678, 22, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0077108351016184845; 0.028907573188869898; 0.004583012076246534]], 0.03318424111796879, 
1581699927681, 22, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0010902016617026645; 0.03191182504985509; 0.008818279940000173]], 0.05075632728272802, 
1581699927685, 34, ESTIMATION, -,[[0.009631480600224028; 0.025149180574570003; 0.0066817314060912065]], 0.051865070101450354, 
1581699927694, 27, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005205094010988425; 0.02039865353674966; 0.003054883747852263]], 0.10422351080646947, 
1581699927701, 21, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01247426946731871; 0.04760522476404279; 0.007385968506719491]], 0.6748856996094401, 
1581699927713, 16, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009631480600224028; 0.025149180574570003; 0.0066817314060912065]], 0.051865070101450354, 
1581699927714, 20, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013661708975708686; 0.01961702501233524; 0.009061695054177232]], 0.09922116394164805, 
1581699927730, 14, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012536816025985834; 0.05128922367017948; 0.007891058264950582]], 0.7039490871813248, 
1581699927733, 18, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007943858217282523; 0.02735777460396364; 0.00429646747582404]], 0.036233320912605796, 
1581699927736, 20, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0; 0.0; 0.0]], 0.33637137916537874, 
1581699927740, 24, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005279731383794791; 0.02074349911671463; 0.0031254605032152434]], 0.09993372020701358, 
1581699927744, 21, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.010037486140741172; 0.023151768635162762; 0.005610686897492494]], 0.061171008659803, 
