Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1591700703358, 14, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[8.850960964873484E-5; 0.03235497918539041; 0.00930947598699998]], 0.08976648589289186, 
1591700703367, 9, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013540022707022143; 0.01981356795251188; 0.008805044805008181]], 0.1391447610634098, 
1591700703373, 15, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009631772794838627; 0.025108931515641437; 0.006577744398891904]], 0.07412779172323769, 
1591700753407, 24, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@12dc702b (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1591700773400, 11, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00760068956260197; 0.028928295451043255; 0.00447467924657719]], 0.04523800122915408, 
1591700773401, 8, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01248881323662021; 0.048268077165412565; 0.00732330676926709]], 0.9344085596092737, 
1591700773411, 10, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005167748887052559; 0.02042088789823317; 0.003007605886782974]], 0.11331738466804968, 
1591700773414, 13, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[3.422650454270283E-4; 0.032184096150703445; 0.009133572776504477]], 0.0853077360047988, 
1591700775153, 1765, ESTIMATION, -,[[0.009577829493698465; 0.025144043058270723; 0.006600271587098697]], 0.07450271053022191, 
1591700830776, 57361, TRAINING, -,-,-,
1591700843461, 24, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007592100046889848; 0.028919807523325482; 0.004439876183140631]], 0.04497199835829595, 
1591700843462, 26, ESTIMATION, -,[[0.009580411358354487; 0.025083833144333694; 0.006593577202587368]], 0.0748883739182203, 
1591700843468, 25, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[8.754757264477789E-5; 0.03233374855603058; 0.009195940768357393]], 0.08945203576320183, 
1591700843469, 8, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013302931405942063; 0.02016397605320254; 0.00855146664922068]], 0.13756349788333797, 
1591700843470, 9, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009580411358354487; 0.025083833144333694; 0.006593577202587368]], 0.0748883739182203, 
1591700912495, 9, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007635081348008484; 0.028745086401876698; 0.0043935545306339535]], 0.04478519592030633, 
1591700912497, 11, ESTIMATION, -,[[0.009616671808573755; 0.024870372584742888; 0.006478188014998289]], 0.0762006495157213, 
1591700912500, 8, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012590962052925994; 0.04798982649560059; 0.007221180505738059]], 0.9356926642502401, 
1591700912506, 9, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.001829726861364189; 0.031144610952440154; 0.00869781757219149]], 0.06331911611233196, 
