Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1581518615948, 22, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009538777854080428; 0.025425033606802268; 0.006715608761226089]], 0.05082069247998186, 
1581518615949, 11, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01239409405521468; 0.04827862669897; 0.007432578678965008]], 0.6783321758558213, 
1581518615959, 26, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0051207516560101175; 0.020509514318728578; 0.0030382898812065548]], 0.10505133038943387, 
1581518636000, 34, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@78b44fcb (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1581518686001, 17, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0077108351016184845; 0.028907573188869898; 0.004583012076246534]], 0.03318424111796879, 
1581518686002, 16, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0010902016617026645; 0.03191182504985509; 0.008818279940000173]], 0.05075632728272802, 
1581518686004, 26, ESTIMATION, -,[[0.009631480600224028; 0.025149180574570003; 0.0066817314060912065]], 0.051865070101450354, 
1581518686014, 14, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01247426946731871; 0.04760522476404279; 0.007385968506719491]], 0.6748856996094401, 
1581518686020, 17, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009631480600224028; 0.025149180574570003; 0.0066817314060912065]], 0.051865070101450354, 
1581518686023, 13, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013661708975708686; 0.01961702501233524; 0.009061695054177232]], 0.09922116394164805, 
1581518756070, 16, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007683345048548423; 0.02882936716389988; 0.004512075628134501]], 0.033499029670283134, 
1581518756076, 21, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012549816722782232; 0.047848690379136916; 0.007336556826771226]], 0.6802232613465549, 
1581518756077, 33, ESTIMATION, -,[[0.009631772794838627; 0.025108931515641437; 0.006577744398891904]], 0.05249334153213259, 
1581518756088, 14, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[8.850960964873484E-5; 0.03235497918539041; 0.00930947598699998]], 0.06193650103623993, 
1581518756093, 19, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009631772794838627; 0.025108931515641437; 0.006577744398891904]], 0.05249334153213259, 
1581518756103, 14, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013540022707022143; 0.01981356795251188; 0.008805044805008181]], 0.09767481739675275, 
1581518756109, 26, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005224019897626088; 0.02039378430967315; 0.0030278222643151955]], 0.1038077261551705, 
1581518806170, 47, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@78b44fcb (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1581518826157, 15, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00760068956260197; 0.028928295451043255; 0.00447467924657719]], 0.032847154619084565, 
1581518826163, 27, ESTIMATION, -,[[0.009577829493698465; 0.025144043058270723; 0.006600271587098697]], 0.052497874212163995, 
1581518826175, 16, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01248881323662021; 0.048268077165412565; 0.00732330676926709]], 0.6844085596092737, 
1581518826181, 18, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013443484080411145; 0.020013888697231943; 0.008681178017124744]], 0.09711748122574373, 
1581518826184, 21, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009577829493698465; 0.025144043058270723; 0.006600271587098697]], 0.052497874212163995, 
1581518826188, 31, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[3.422650454270283E-4; 0.032184096150703445; 0.009133572776504477]], 0.05891130249231898, 
1581518826189, 16, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005167748887052559; 0.02042088789823317; 0.003007605886782974]], 0.10455807347450943, 
1581518896293, 41, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007592100046889848; 0.028919807523325482; 0.004439876183140631]], 0.03254095327406356, 
1581518896299, 50, ESTIMATION, -,[[0.009580411358354487; 0.025083833144333694; 0.006593577202587368]], 0.05267558638569596, 
1581518896304, 20, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009580411358354487; 0.025083833144333694; 0.006593577202587368]], 0.05267558638569596, 
1581518896307, 42, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005174071887910823; 0.02039882316625901; 0.0029932834350741263]], 0.10459888844967585, 
1581518896309, 53, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[8.754757264477789E-5; 0.03233374855603058; 0.009195940768357393]], 0.06158239715469099, 
1581518896310, 45, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012495335098000555; 0.04827217376299355; 0.007279713154168122]], 0.6854807950877747, 
1581518896317, 34, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013302931405942063; 0.02016397605320254; 0.00855146664922068]], 0.09588358290464599, 
1581518966406, 25, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012590962052925994; 0.04798982649560059; 0.007221180505738059]], 0.6856926642502401, 
1581518966408, 35, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007635081348008484; 0.028745086401876698; 0.0043935545306339535]], 0.032385690260553476, 
1581518966411, 34, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.001829726861364189; 0.031144610952440154; 0.00869781757219149]], 0.04415324980371383, 
1581518966429, 59, ESTIMATION, -,[[0.009616671808573755; 0.024870372584742888; 0.006478188014998289]], 0.053778396913857794, 
1581518966433, 44, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.00525568514388266; 0.020391026684166064; 0.002997116053330151]], 0.10301933815003605, 
1581518966437, 24, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01287879460117244; 0.02034552464623584; 0.008390110665939827]], 0.09345462607792086, 
