Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1564588908633, 5, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01383610623878186; 0.07448316810307369; 0.007936318437531016]], 0.033041504496226046, 
1564588908635, 18, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0056347344034942595; 0.029286324833937543; 0.0032874901691133693]], 0.5921777311909051, 
1564588908647, 13, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.01301845818594733; 0.06925450206635302; 0.007689853312755324]], 0.057769759210482524, 
1564588908648, 14, ESTIMATION, -,[[0.01301845818594733; 0.06925450206635302; 0.007689853312755324]], 0.057769759210482524, 
1564588908650, 22, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013836106238781856; 0.07448316810307366; 0.007936318437531025]], 0.03304150449622601, 
1564589188333, 27, ESTIMATION, -,[[0.01299122849044614; 0.06443231587759664; 0.007426491177594021]], 0.05806643105250451, 
1564588910523, 1877, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564588970505, 1934, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@4e7e7763 (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1564588978592, 11, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.013838119279295995; 0.07369812848295199; 0.007856002033600923]], 0.02988698219181407, 
1564588978597, 22, ESTIMATION, -,[[0.013020269922410056; 0.06854796640824348; 0.00761756854921824]], 0.05790791296975506, 
1564588978604, 12, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.005672092773273623; 0.029247011433676584; 0.0032680477972279244]], 0.5895911720382054, 
1564588978617, 20, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.005283218883066714; 0.025779098170714554; 0.008375336309637306]], 0.6177284546751836, 
1564588978619, 21, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013838119279295992; 0.07369812848295197; 0.00785600203360093]], 0.029886982191814064, 
1564588978625, 26, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.013020269922410056; 0.06854796640824348; 0.00761756854921824]], 0.05790791296975506, 
1564588980398, 1800, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564589048457, 19, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0058395903110498295; 0.02905088850066441; 0.00332002628587553]], 0.5776405614661523, 
1564589048473, 24, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013842071817344901; 0.07154761781102487; 0.007786661168745735]], 0.027436591763665044, 
1564589048480, 19, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.004198533681881009; 0.026776553479511075; 0.008355547793611666]], 0.6963330928902249, 
1564589048481, 36, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.0138420718173449; 0.07154761781102487; 0.007786661168745734]], 0.02743659176366505, 
1564589048483, 37, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.013023827206654065; 0.06661250680350907; 0.00755516177084857]], 0.05802700984765664, 
1564589050440, 1979, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564589118489, 9, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01382301517981812; 0.07022296503552607; 0.007716466528179981]], 0.026513502058764, 
1564589118491, 22, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.005936716916861334; 0.029016398632974446; 0.0033411387138006614]], 0.570056564862958, 
1564589118502, 29, ESTIMATION, -,[[0.013006676232879965; 0.06542031930556014; 0.007491986594339392]], 0.05804249426192549, 
