Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1598617421649, 14, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0; 0.0; 0.0]], 0.4461832255105255, 
1598617421656, 22, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0064747607413836155; 0.028630189279655334; 0.007045190878298755]], 0.05133126618248025, 
1598617421663, 17, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.002947087723761645; 0.027709339732193725; 0.0019468336895689486]], 0.1478502884084923, 
1598617421664, 17, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01648419910736965; 0.02773103050783999; 5.571759860624388E-4]], 0.4477783558477876, 
1598617441710, 21, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@3599b7e8 (type: tools.descartes.librede.approach.WangKalmanFilterApproach), -,-,
1598617491773, 22, ESTIMATION, -,[[0.013661708975708686; 0.01961702501233524; 0.009061695054177232]], 0.26507076725131506, 
1598617491774, 18, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0077108351016184845; 0.028907573188869898; 0.004583012076246534]], 0.08248644218299825, 
1598617491778, 20, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013661708975708686; 0.01961702501233524; 0.009061695054177232]], 0.26507076725131506, 
1598617491791, 17, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0010902016617026645; 0.03191182504985509; 0.008818279940000173]], 0.13988395884968535, 
1598617491795, 19, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.00963148060022747; 0.025149180574608253; 0.006681731406107101]], 0.13710196687382156, 
1598617491812, 16, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0; 0.0; 0.0]], 0.4484315140000349, 
1598617491813, 17, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007372600153357912; 0.030095142093241056; 0.004644630107517561]], 0.0794610236697817, 
1598617491817, 21, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012438431012456572; 0.04760870579150896; 0.007286073942989698]], 1.6741198407382911, 
1598617491827, 16, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.003140863527012169; 0.027932039175104045; 0.002056180938748041]], 0.14126944967214122, 
1598617491831, 15, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01612273743053066; 0.02737401584956818; 5.895482712334679E-4]], 0.42275964521128323, 
1598617561964, 19, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012549816722782232; 0.047848690379136916; 0.007336556826771226]], 1.6802232613465549, 
1598617561967, 22, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007683345048548423; 0.02882936716389988; 0.004512075628134501]], 0.0828324362131541, 
1598617561972, 28, ESTIMATION, -,[[0.013540022707022143; 0.01981356795251188; 0.008805044805008181]], 0.263554592063381, 
1598617561973, 23, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[8.850960964873484E-5; 0.03235497918539041; 0.00930947598699998]], 0.17325644046284766, 
1598617561983, 18, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013540022707022143; 0.01981356795251188; 0.008805044805008181]], 0.263554592063381, 
1598617561992, 22, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009631772794839745; 0.02510893151567752; 0.006577744398907015]], 0.13903114229701688, 
1598617561995, 21, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005224019897626088; 0.02039378430967315; 0.0030278222643151955]], 0.1387365560387861, 
1598617562042, 47, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012513891363081816; 0.04831259869417864; 0.0072620489001996155]], 1.6828657003693654, 
1598617562043, 47, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.004426605915262959; 0.029657861439661006; 0.0077226454118712136]], 0.037563420849303246, 
1598617562048, 40, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0; 0.0; 0.0]], 0.45176747426905106, 
1598617562051, 39, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.015832645026086778; 0.027084508524371137; 6.154067382931118E-4]], 0.41056650005437234, 
1598617562052, 40, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.003309198215770643; 0.028113659139270997; 0.0021448593468548624]], 0.13291193074794905, 
1598617611127, 30, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@70736b19 (type: tools.descartes.librede.approach.UtilizationRegressionApproach), -,-,
1598617631134, 18, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01248881323662021; 0.048268077165412565; 0.00732330676926709]], 1.6844085596092737, 
1598617631137, 21, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00760068956260197; 0.028928295451043255; 0.00447467924657719]], 0.08241054105936262, 
1598617631147, 26, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[3.422650454270283E-4; 0.032184096150703445; 0.009133572776504477]], 0.1644970365422382, 
1598617631159, 22, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013443484080411145; 0.020013888697231943; 0.008681178017124744]], 0.26495026337784766, 
1598617631162, 27, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005167748887052559; 0.02042088789823317; 0.003007605886782974]], 0.13959531824867039, 
1598617631169, 21, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.00957782949369307; 0.02514404305829152; 0.0066002715871085055]], 0.1405172194844208, 
1598617631206, 21, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.015600896237094637; 0.026920914333372344; 7.96268680176964E-4]], 0.400720828064795, 
1598617631210, 27, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.0034551283786770455; 0.028267686435673265; 0.0022316800785902474]], 0.12467338966177444, 
1598617631225, 55, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012449552281609936; 0.0483539631857062; 0.007237150166615535]], 1.6842797552465054, 
1598617631230, 60, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007372600153357912; 0.030095142093241056; 0.004644630107517561]], 0.08592156252650228, 
1598617631235, 65, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.004279257756817502; 0.0296864218060818; 0.007610308547480362]], 0.038537783181803925, 
