Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1563887702076, 127, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012522316185629745; 0.047886763026626186; 0.006739733801579189]], 5.562552379684918, 
1563887702081, 128, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009293772064085097; 0.024903576677327573; 0.00636093657299387]], 2.676531682832022, 
1563887702095, 146, ESTIMATION, -,[[0.00345563143301108; 0.018442379309049118; 0.0018421011465805691]], 0.5597547201915266, 
1563887702104, 146, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009076623502872546; 0.02479720082816051; 0.007014614065826637]], 2.9023737434740893, 
1563887702111, 158, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004724586302674413; 0.019403193026255088; 0.0025212869006998634]], 0.3364867242401525, 
1563887772193, 61, ESTIMATION, -,[[0.00345563143301108; 0.018442379309049118; 0.0018421011465805691]], 0.5608483645157708, 
1563887772263, 112, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009127224852609925; 0.024919073324864444; 0.006999989677416272]], 3.1881167638244756, 
1563887772309, 162, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004775960761676437; 0.019548262706124277; 0.0025592685021568196]], 0.3261398981554533, 
1563887772317, 167, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009307488527965601; 0.02505370139716376; 0.006352121941265124]], 2.8539361341593685, 
1563887772336, 200, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012458513114388082; 0.047369102878412055; 0.0067265229750110645]], 7.18329775013831, 
1563887772361, 220, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.00456108162802733; 0.02943757731797212; 0.005440926884758308]], 0.9628552562121506, 
1563887772367, 235, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007940418606810716; 0.028782473220599753; 0.004305695213183256]], 4.6339740270618535, 
1563887842561, 110, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012413432345421303; 0.046950085677924434; 0.006712858766419953]], 7.799135591663983, 
1563887842586, 131, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.004691175941301099; 0.029410289941726092; 0.005349997809918076]], 0.9939750819512162, 
1563887842606, 161, ESTIMATION, -,[[0.0034767490193338495; 0.018478610985360754; 0.0018550175732846693]], 0.5584212593775248, 
1563887842608, 146, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009185696208258381; 0.025045004045543946; 0.006987593806755764]], 3.725089525633762, 
1563887842611, 156, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004818507318907396; 0.019669405610520028; 0.002588524602264664]], 0.31828074552260627, 
1563887842631, 176, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009319063044379057; 0.025224024613399412; 0.006339576186776407]], 3.1345082915327533, 
1563887842641, 190, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007997113083263887; 0.02882315990458286; 0.004340684576418498]], 14.623981100251067, 
1563887889481, 486820, OPTIMIZATION, -,-,-,
