Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1597864515057, 17, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012451769880023434; 0.048916207252403275; 0.007512476008171111]], 1.6828178630322066, 
1597864515061, 20, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005072306468317602; 0.020539024913523565; 0.003022345113907345]], 0.14219524170680514, 
1597864515071, 9, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007370912955092009; 0.03007603788711778; 0.004642357359485852]], 0.08056331175017824, 
1597864515072, 9, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012505239920562624; 0.04854571456788665; 0.007417835768847509]], 1.679988003569364, 
1597864515073, 9, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0; 0.0; 0.0]], 0.4470181482224457, 
1597864515080, 8, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.015224974992118449; 0.015493204893932628; 0.015047058188558202]], 0.33337908103720526, 
1597864515081, 10, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009694215335019702; 0.02550416560791129; 0.006539604967668447]], 0.13947363795051476, 
1597864585136, 10, ESTIMATION, -,[[0.007370912955092009; 0.03007603788711778; 0.004642357359485852]], 0.08038937409321537, 
1597864585144, 15, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007622150425490425; 0.02913300423444542; 0.004593084961914687]], 0.08250217715213594, 
1597864585146, 9, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0; 0.03252900998279207; 0.009217296399556608]], 0.17149714311625575, 
1597864585149, 19, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013839566956296843; 0.01948000732095283; 0.009383605428426207]], 0.26893826687580646, 
1597864585155, 9, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0051207516560101175; 0.020509514318728578; 0.0030382898812065548]], 0.13969200537500082, 
1597864585164, 8, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012376601008692008; 0.04804347000110126; 0.007331233639401732]], 1.675995543340163, 
1597864585165, 9, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[7.785728121814209E-4; 0.0323255898026156; 0.008730301073164486]], 0.14700395672904093, 
1597864585174, 9, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0; 0.0; 0.0]], 0.4461832255105255, 
1597864585175, 10, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.015224974992118449; 0.015493204893932628; 0.015047058188558202]], 0.3448040122698415, 
1597864585178, 13, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009616420706907075; 0.025318369168894243; 0.006556740583485817]], 0.13662352591705007, 
1597864655236, 10, ESTIMATION, -,[[0.007370912955092009; 0.03007603788711778; 0.004642357359485852]], 0.07917802486992273, 
1597864655239, 10, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0077108351016184845; 0.028907573188869898; 0.004583012076246534]], 0.08248644218299825, 
1597864655240, 10, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0010902016617026645; 0.03191182504985509; 0.008818279940000173]], 0.13988395884968535, 
1597864655242, 11, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013661708975708686; 0.01961702501233524; 0.009061695054177232]], 0.26507076725131506, 
1597864655249, 9, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01247426946731871; 0.04760522476404279; 0.007385968506719491]], 1.6748856996094401, 
1597864655251, 13, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.00963148060022747; 0.025149180574608253; 0.006681731406107101]], 0.13710196687382156, 
1597864655253, 11, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005205094010988425; 0.02039865353674966; 0.003054883747852263]], 0.13908269915830015, 
1597864655262, 8, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012455905806636055; 0.04756785551050901; 0.007295603765957476]], 1.6739990038759547, 
1597864655270, 10, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0; 0.032712770602424515; 0.009061861803063505]], 0.17465334775245914, 
1597864655273, 11, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.015224974992118449; 0.015493204893932628; 0.015047058188558202]], 0.35560391198190133, 
1597864655276, 14, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.0097039819056834; 0.025098182761037705; 0.006534618596495626]], 0.13863012369400368, 
1597864725336, 13, ESTIMATION, -,[[0.007370912955092009; 0.03007603788711778; 0.004642357359485852]], 0.08254453410193087, 
1597864725340, 13, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007683345048548423; 0.02882936716389988; 0.004512075628134501]], 0.0828324362131541, 
1597864725341, 13, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013540022707022143; 0.01981356795251188; 0.008805044805008181]], 0.263554592063381, 
1597864725343, 16, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005224019897626088; 0.02039378430967315; 0.0030278222643151955]], 0.1387365560387861, 
1597864725349, 9, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012549816722782232; 0.047848690379136916; 0.007336556826771226]], 1.6802232613465549, 
1597864725351, 14, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009631772794839745; 0.02510893151567752; 0.006577744398907015]], 0.13903114229701688, 
1597864725362, 10, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007370912955092009; 0.03007603788711778; 0.004642357359485852]], 0.08254453410193087, 
1597864725364, 10, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0; 0.0; 0.0]], 0.45176747426905106, 
1597864725365, 12, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0; 0.032687880555169996; 0.009068780229556253]], 0.1762724472051017, 
1597864725376, 12, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.014620075708159902; 0.01495459463071223; 0.01458813104807923]], 0.31475557359464046, 
1597864725377, 15, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009648856892695516; 0.02515724169148527; 0.0064530605035306565]], 0.13933952060742183, 
1597864795438, 15, ESTIMATION, -,[[0.007370912955092009; 0.03007603788711778; 0.004642357359485852]], 0.08560016446847435, 
